
Drops: Simon Muran - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
Drops: Villaguer 2 - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
009,1.26
019,0.58
024,1.26
040,1.26
045,1.26
061,1.26
065,1.26
096,1.26
097,1.26
098,1.26
102,0.58
108,1.26
118,1.26
135,1.26
138,1.26
139,1.26
140,1.26
141,1.26
152,1.26
154,1.26
162,1.26
167,1.26
169,1.26
172,1.26
177,1.26
181,1.26
191,1.26
197,1.26
199,1.26
203,1.26
205,1.26
206,1.26
211,1.26
215,1.26
219,1.26
227,1.26
228,1.26
231,1.26
237,1.26
238,0.58
243,1.26
244,1.26
250,1.26
257,1.26
259,1.26
262,1.26
265,1.26
269,1.26
270,1.26
276,1.26
289,1.26
292,1.26
296,1.26
304,1.46
335,2.92
393,1.26
394,0.58
398,1.26
432,1.26
444,1.26
446,1.26
451,1.26
452,1.26
461,1.26
463,1.26
484,1.22
503,1.22
516,1.22
524,1.22
548,1.22
549,1.22
556,1.22
558,1.22
586,0.58
591,1.22
592,0.58
602,1.22
605,1.22
606,1.22
610,0.09
629,1.22
642,1.22
Drops: Villaguer 3 - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
004,0.87
009,0.87
020,0.39
024,0.87
040,0.87
045,0.87
047,0.87
059,0.87
061,0.87
065,0.87
096,0.87
097,0.87
098,0.87
108,0.87
118,0.87
133,0.87
135,0.87
138,0.87
139,0.87
140,1.75
141,0.87
142,0.87
152,0.87
154,0.87
155,0.87
162,0.87
167,0.87
169,0.87
172,0.87
177,1.17
178,0.87
180,0.87
181,0.87
190,0.87
191,0.87
197,0.87
199,0.87
203,0.87
205,0.87
206,0.87
211,0.87
215,1.75
219,0.87
227,0.87
228,1.75
231,0.87
237,0.87
243,0.87
244,1.75
250,0.87
253,0.87
257,1.75
260,0.87
262,0.87
263,1.75
264,0.87
265,0.87
269,0.87
270,1.75
276,0.87
279,0.87
282,0.87
283,0.87
289,0.87
292,0.87
295,0.87
296,0.87
298,0.87
304,1.17
335,2.34
393,0.78
394,0.78
398,0.87
432,1.75
444,0.87
446,1.75
451,0.87
452,0.87
461,1.75
463,0.87
478,0.87
484,0.87
503,0.87
516,0.87
524,0.87
548,0.87
549,0.87
556,0.87
558,0.87
568,0.87
573,0.87
585,0.87
588,0.78
591,0.87
592,0.78
602,0.87
605,0.87
606,0.87
612,0.87
629,0.87
642,0.87
652,1.26
Drops: Seto - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
008,2.05
019,0.24
050,1.02
075,5.61
098,1.02
101,2.05
104,1.02
107,1.02
122,1.02
123,1.02
130,1.02
133,1.02
134,1.02
135,1.02
137,1.02
145,1.02
152,1.02
154,1.02
157,2.05
158,2.05
159,1.02
174,1.02
176,1.85
179,1.02
180,1.02
182,1.02
183,1.02
185,1.02
191,1.02
195,1.02
198,1.02
200,1.02
202,1.02
203,1.02
207,1.02
209,1.02
210,2.00
211,1.02
212,1.02
214,1.02
222,1.02
227,1.02
229,1.02
232,1.02
237,1.02
242,1.02
245,1.07
254,1.07
261,1.07
268,1.07
285,1.07
292,1.07
302,0.87
308,0.87
330,1.70
343,0.87
344,0.87
420,1.07
452,1.07
476,1.07
486,1.07
488,1.07
492,1.07
501,1.07
506,1.07
510,2.14
524,1.07
536,1.07
540,1.07
544,1.07
547,1.07
549,1.07
556,1.07
579,2.14
589,2.14
591,1.07
598,1.07
602,1.07
609,1.07
611,1.07
677,0.87
682,0.87
683,0.87
687,0.87
Drops: Heishin - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
002,1.26
019,0.29
030,1.26
034,1.26
036,1.26
042,1.26
044,1.36
074,1.36
079,1.17
090,1.17
096,1.36
097,1.36
098,1.36
099,2.34
104,1.36
106,1.36
108,1.36
114,1.36
115,1.36
129,1.36
132,1.36
135,1.36
139,1.36
142,1.36
143,1.36
144,1.36
145,1.36
154,1.36
174,1.36
179,1.36
183,1.36
184,1.36
190,1.36
203,1.36
213,1.36
215,1.36
220,1.36
223,0.97
228,1.36
237,1.36
244,1.36
253,1.36
257,1.36
259,1.36
263,1.36
268,1.36
366,1.36
368,1.36
455,3.12
457,3.12
465,1.17
470,1.56
505,3.12
518,0.48
522,1.17
525,0.78
529,0.48
531,2.14
532,1.56
571,1.17
572,1.17
593,0.78
594,1.17
599,3.12
623,1.36
627,1.17
631,1.56
632,0.78
634,1.56
646,3.12
Drops: Rex Raptor - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
005,0.92
008,0.92
019,0.29
029,0.92
045,0.92
047,0.92
048,0.92
096,0.92
097,0.92
100,0.92
105,1.85
107,0.92
108,0.92
113,0.92
114,0.92
116,0.92
129,0.92
134,0.92
139,0.92
143,0.92
144,0.92
145,0.92
147,0.92
148,0.92
155,0.92
156,0.92
158,0.92
160,0.92
161,0.92
173,0.92
175,0.92
176,0.92
177,0.92
178,0.92
180,0.92
183,0.92
184,0.92
187,0.92
188,0.92
189,0.92
190,0.92
195,0.92
199,0.92
203,0.92
205,0.92
206,0.92
208,0.92
209,0.92
215,0.92
218,2.53
222,0.92
224,0.92
226,0.92
232,0.92
239,0.92
240,0.92
243,0.92
247,0.92
253,0.92
264,0.92
265,0.92
266,0.92
267,0.92
271,0.92
277,0.92
282,0.92
283,0.92
292,0.92
298,0.92
300,0.92
308,0.92
331,2.34
332,2.34
417,0.92
421,0.92
432,0.92
451,0.92
463,0.92
476,0.92
477,0.92
478,0.92
479,0.92
481,0.92
490,0.92
503,0.92
510,0.92
534,0.92
536,0.92
538,0.92
544,0.92
556,0.92
568,1.75
569,0.92
573,2.53
585,0.92
590,0.92
604,0.92
605,0.92
606,0.92
682,0.97
Drops: Weevil Underwood - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
003,1.61
008,1.61
010,1.61
019,0.29
025,1.61
050,4.10
053,5.85
077,1.61
080,1.61
109,1.61
115,1.61
116,1.61
119,1.61
121,1.61
123,1.61
141,1.26
157,1.26
158,1.26
164,1.26
166,1.26
171,1.26
180,1.26
186,1.26
193,1.26
194,1.26
196,1.26
201,1.26
209,1.26
220,1.26
221,1.26
225,1.26
233,1.26
236,1.26
248,1.26
255,1.26
256,1.26
259,1.26
272,1.26
273,1.26
274,1.26
280,1.26
291,1.26
293,1.26
330,1.46
367,0.09
397,1.26
406,1.26
459,1.26
476,1.26
477,1.26
478,1.26
479,1.26
485,1.26
488,1.26
496,1.26
501,1.26
506,1.26
510,1.26
514,1.26
534,1.26
547,1.26
552,1.26
567,1.26
576,1.26
579,1.26
589,1.26
608,1.26
609,1.26
620,2.05
643,1.26
683,0.78
Drops: Mai Valentine - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
006,1.95
013,5.85
020,0.48
026,1.95
027,1.95
031,1.95
036,1.95
041,1.95
043,1.95
044,1.95
046,1.95
049,1.95
054,1.95
055,1.95
070,1.95
071,1.95
095,1.95
125,5.85
136,1.95
149,1.95
168,1.95
186,3.90
207,3.90
230,1.95
272,3.90
300,3.90
307,1.26
312,1.26
316,2.92
332,2.92
412,1.95
415,1.95
416,1.95
466,5.85
511,1.95
512,1.95
538,3.90
552,3.90
597,1.95
684,1.26
Drops: Bandit Keith - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
009,1.95
019,0.58
024,1.95
030,1.95
036,5.27
095,1.95
096,5.27
097,5.27
098,5.27
108,1.95
132,1.95
135,1.95
139,1.95
154,1.95
197,1.95
203,1.95
215,1.95
228,1.95
275,0.39
283,1.95
297,0.39
319,3.12
325,1.46
331,3.12
335,3.12
406,1.95
410,1.95
411,1.95
412,1.95
414,1.95
415,1.95
416,1.95
417,1.95
418,0.39
420,1.95
421,1.95
422,1.95
498,0.39
512,1.75
514,1.75
544,1.75
548,1.75
556,1.75
585,1.75
614,0.39
643,1.75
658,2.92
684,1.46
Drops: Shadi - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
005,0.58
008,0.58
020,0.39
029,0.58
045,0.58
048,0.58
050,0.58
096,0.58
097,0.58
098,0.58
101,0.58
107,0.58
108,0.58
122,0.58
129,0.58
134,0.58
135,0.58
139,0.58
144,0.58
145,0.58
147,0.58
148,0.58
152,2.14
154,0.58
156,0.58
157,0.58
158,0.58
159,0.58
160,0.58
161,0.58
173,0.58
176,0.58
177,1.17
179,0.58
182,0.58
183,0.58
184,0.58
187,0.58
189,0.58
191,0.58
195,0.58
198,0.58
199,0.97
200,0.58
203,0.58
205,0.97
206,2.14
208,0.58
209,0.58
211,0.58
212,0.58
214,0.58
218,0.58
222,0.58
224,0.58
227,2.14
229,0.58
232,0.58
239,0.58
240,0.58
242,0.58
243,2.14
245,0.58
247,1.07
254,0.58
261,0.58
265,2.14
266,0.58
267,0.58
268,0.58
270,1.36
271,0.58
277,0.58
285,2.14
289,0.97
292,2.14
300,0.58
308,0.97
328,0.97
334,2.14
393,0.97
398,1.07
420,0.58
421,0.58
432,1.07
436,1.07
444,1.07
446,1.07
451,2.14
452,2.14
475,1.07
476,0.58
484,1.07
490,0.58
492,0.58
503,2.14
506,0.58
510,0.58
524,1.07
534,0.58
536,2.14
540,0.58
544,0.58
549,2.14
556,0.58
569,1.07
590,1.07
591,0.58
602,2.14
604,0.58
605,1.07
606,2.14
609,0.58
682,0.97
Drops: Yami Bakura - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
016,2.34
020,0.29
034,1.95
104,2.34
109,2.14
114,2.34
115,1.95
128,0.48
129,2.34
130,2.34
134,2.34
142,2.34
143,2.34
144,2.34
145,2.34
174,2.34
179,2.34
183,2.34
184,2.34
190,2.34
192,2.34
198,2.34
208,2.34
216,0.48
220,1.95
229,2.34
253,2.34
259,2.14
260,2.34
264,2.34
268,2.34
276,2.34
287,0.48
311,1.56
323,1.56
334,3.12
350,1.56
387,2.34
395,2.34
433,0.48
486,2.34
492,2.34
540,2.34
578,0.48
584,2.14
587,0.48
601,2.14
608,2.14
612,2.34
630,0.48
684,1.56
Drops: Pegasus - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
003,2.14
004,1.95
010,2.14
019,0.58
023,2.14
029,1.95
040,3.90
045,3.90
047,1.85
061,1.85
065,1.85
113,1.85
117,0.58
121,1.95
122,1.85
155,1.85
159,1.85
186,1.95
187,1.85
188,1.85
189,1.85
200,1.85
201,1.95
202,1.85
207,1.85
212,1.85
219,1.85
246,1.95
248,1.95
255,1.85
272,1.85
282,1.85
296,1.85
298,1.85
300,1.85
315,1.56
325,1.56
330,3.12
334,3.12
404,0.58
481,1.85
496,1.85
527,1.85
538,1.85
552,1.85
595,0.58
598,1.85
604,1.85
629,1.85
642,1.85
652,1.56
685,3.12
Drops: Isis - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
004,3.12
010,3.12
020,0.48
122,3.12
140,3.12
152,3.12
177,3.12
193,3.12
196,3.12
199,3.12
200,3.12
205,2.83
206,2.83
227,2.83
243,2.83
247,2.83
249,0.48
251,2.83
258,2.83
265,2.83
270,2.83
289,2.83
292,2.83
296,2.83
298,2.83
307,1.56
315,1.56
331,1.56
334,1.56
393,2.83
430,4.29
431,4.29
448,0.48
454,0.48
456,0.48
517,0.48
530,2.34
550,2.34
615,2.24
621,0.48
649,2.34
686,1.56
Drops: Kaiba - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
003,8.49
004,4.19
005,8.49
010,4.19
019,0.58
023,8.49
034,8.49
066,0.58
077,8.49
117,0.58
122,4.10
128,0.63
151,0.63
163,0.63
200,4.10
216,0.63
249,0.63
275,0.63
281,0.63
287,0.63
296,4.10
297,0.63
298,4.10
302,2.34
329,2.34
333,4.10
404,0.63
418,0.63
448,0.63
454,0.63
456,0.63
498,0.63
517,0.63
578,0.63
587,0.63
595,0.63
614,0.63
621,0.63
630,0.63
685,4.10
687,4.10
Drops: Mage Soldier - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
005,1.26
006,2.53
013,1.36
020,0.39
025,1.26
026,1.26
027,1.26
031,1.26
036,1.26
041,1.26
043,1.26
044,1.26
046,1.26
048,1.26
049,1.26
054,1.26
055,1.26
058,1.26
070,1.26
071,1.26
077,1.26
095,2.53
103,1.26
115,1.26
119,1.26
121,1.26
125,1.26
136,2.34
137,1.17
148,1.17
149,2.34
162,1.17
164,1.17
166,1.17
168,1.17
169,1.17
171,1.17
173,1.17
175,1.17
178,1.17
181,1.17
186,1.17
193,1.17
194,2.34
222,1.17
230,1.17
232,1.17
233,2.34
240,1.17
242,1.17
245,1.17
254,1.17
255,1.17
261,1.17
269,1.17
271,1.17
277,1.17
279,1.17
281,0.39
295,1.17
303,2.44
335,2.44
402,1.17
412,1.17
415,1.17
416,1.17
459,1.17
466,1.17
490,1.17
504,1.17
511,1.17
512,1.17
563,1.17
597,1.17
608,1.26
611,1.17
Drops: Teana 2nd - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
019,0.39
024,8.88
058,8.88
167,8.88
330,1.85
393,8.88
395,8.88
398,8.88
399,8.88
402,8.88
469,8.88
475,8.88
527,8.88
Drops: Jono 2nd - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
004,1.12
020,0.29
029,1.12
043,1.12
050,2.24
061,1.12
078,1.12
100,1.12
104,2.24
105,2.24
122,2.24
130,2.24
135,2.24
137,2.24
152,2.24
154,2.24
174,2.24
182,2.24
185,2.24
191,2.24
197,2.24
202,2.24
207,2.24
210,2.24
214,2.24
237,2.24
242,2.14
245,2.14
268,2.14
333,1.07
344,0.97
410,2.14
420,2.14
422,2.14
436,2.14
444,2.14
485,2.14
486,2.14
488,2.14
492,2.14
501,2.14
516,2.14
524,2.14
549,2.14
558,2.14
563,2.14
579,2.14
589,2.14
598,2.14
611,2.14
651,0.97
Drops: Ocean Mage - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
005,0.58
008,0.58
020,0.29
029,0.58
045,0.58
048,0.58
050,0.58
070,2.73
071,2.73
077,1.17
096,0.58
097,0.58
098,0.58
101,0.58
107,0.58
108,0.58
122,0.58
129,0.58
134,0.58
135,0.58
139,0.58
140,1.17
144,0.58
145,0.58
147,0.58
148,0.58
152,1.85
154,0.58
156,0.58
157,0.58
158,0.58
159,0.58
160,0.58
161,0.58
173,0.58
176,0.58
177,1.17
179,0.58
182,0.58
183,0.58
184,0.58
187,0.58
189,0.58
191,0.58
193,1.17
195,0.58
196,1.17
198,0.58
199,1.17
200,0.58
203,0.58
205,1.17
206,1.85
208,0.58
209,0.58
211,0.58
212,0.58
214,0.58
218,0.58
222,0.58
224,0.58
227,1.85
229,0.58
230,1.17
232,0.58
239,0.58
240,0.58
242,0.58
243,1.95
245,0.58
247,1.17
251,1.17
254,0.58
258,1.17
261,0.58
265,1.95
266,0.58
267,0.58
268,0.58
270,1.17
271,0.58
277,0.58
285,1.95
292,1.95
334,1.46
420,0.58
421,0.58
432,1.17
446,1.26
451,1.95
452,1.95
476,0.58
490,0.58
492,0.58
503,1.95
506,0.58
510,0.58
524,1.17
534,0.58
536,1.95
540,0.58
544,0.58
549,1.95
556,0.58
569,1.17
590,1.17
591,0.58
602,1.95
604,0.58
605,1.17
606,1.95
609,0.58
Drops: High Mage Secmeton - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
002,1.61
014,1.70
020,0.34
034,1.61
044,1.61
087,1.70
089,1.70
093,1.70
104,1.61
106,3.71
109,1.61
114,1.61
115,1.61
124,1.70
129,1.61
130,1.61
131,1.70
134,1.61
142,1.61
143,1.61
144,1.61
145,1.61
150,1.70
170,1.61
174,1.61
179,1.61
183,1.61
184,1.61
190,1.61
198,1.61
204,1.70
208,1.61
213,3.71
220,1.61
229,1.61
253,1.61
259,1.61
260,1.61
264,1.61
268,1.61
276,1.61
334,2.34
366,1.61
413,1.61
425,1.61
468,1.61
486,1.61
491,1.61
492,1.61
508,1.61
513,1.61
540,1.61
584,1.61
601,1.61
608,1.61
612,1.61
633,3.71
650,1.61
Drops: Forest Mage - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
008,2.05
019,0.29
040,1.07
050,1.07
075,5.71
076,2.05
098,1.07
101,2.05
104,1.07
107,1.07
122,1.07
130,1.07
133,1.07
134,1.07
135,1.07
145,1.07
152,1.07
154,1.07
157,2.05
158,2.05
159,1.07
174,1.07
176,2.05
179,1.07
180,1.07
182,1.07
183,1.07
185,1.07
191,1.07
195,1.07
198,1.07
200,1.07
202,1.07
203,1.07
207,1.07
209,1.07
210,2.05
211,1.07
212,1.07
214,1.07
222,1.07
227,1.07
229,1.07
232,1.07
237,1.07
242,1.07
245,1.07
254,1.07
261,1.07
268,1.07
273,1.07
274,1.07
285,1.07
291,1.07
292,1.07
330,1.46
377,0.04
420,1.07
452,1.07
476,1.07
486,1.07
492,1.07
501,1.07
506,1.07
510,2.05
511,1.07
524,1.07
536,1.07
540,1.07
544,1.07
549,1.07
556,1.07
567,1.07
579,2.05
589,2.05
591,1.07
598,1.07
602,1.07
609,1.07
611,1.07
620,1.07
Drops: High Mage Anubisius - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
003,1.17
008,1.17
010,1.17
013,1.17
019,0.29
025,1.17
041,1.17
044,1.17
049,3.51
050,3.51
053,4.98
054,4.98
055,3.51
070,1.26
077,1.26
080,1.26
109,1.26
115,1.26
116,1.26
119,1.26
121,1.26
125,1.07
141,1.07
149,1.07
157,1.07
158,1.07
164,1.07
166,1.07
171,1.07
180,1.07
186,1.07
193,1.07
194,1.07
196,1.07
201,1.07
209,1.07
220,1.07
221,1.07
225,1.07
233,1.07
236,1.07
248,1.07
255,1.07
256,1.07
259,1.07
272,1.07
273,1.07
274,1.07
280,1.07
291,1.07
293,1.07
330,1.75
367,0.09
406,1.07
412,1.07
459,1.07
476,1.07
477,1.07
478,1.07
479,1.07
496,1.07
501,1.07
506,1.07
510,1.07
511,1.07
514,1.07
534,1.07
552,1.07
567,1.07
576,1.07
579,1.07
589,1.07
608,1.07
609,1.07
620,2.05
638,1.07
643,1.07
Drops: Mountain Mage - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
009,3.51
020,0.29
024,3.51
058,3.51
094,0.48
111,0.48
112,0.48
123,3.51
146,0.48
153,0.48
165,0.58
167,3.61
192,3.61
234,0.58
241,0.58
289,3.61
332,1.56
384,0.58
387,3.61
393,3.61
396,0.48
397,3.61
398,3.61
399,3.61
402,3.61
408,0.48
409,0.48
411,3.61
435,0.58
437,0.48
439,0.48
450,0.58
458,0.48
469,3.61
473,0.48
475,3.61
480,0.58
482,0.48
484,3.51
487,0.48
502,0.58
504,3.51
521,0.48
527,3.51
533,0.48
542,0.48
547,3.51
548,3.51
557,0.48
558,3.51
570,0.58
580,0.58
618,0.48
635,3.51
637,0.48
659,0.09
712,0.29
714,0.09
Drops: High Mage Atenza - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
002,1.46
006,1.46
013,4.15
020,0.24
026,1.46
027,1.46
031,1.46
032,1.46
036,1.46
041,1.46
043,1.46
044,1.46
046,1.46
049,1.46
054,1.46
055,1.46
070,1.46
071,1.46
078,1.46
081,1.31
083,1.31
086,1.31
089,1.31
091,1.31
095,1.31
125,4.10
127,1.31
131,1.31
136,1.31
149,1.31
168,1.31
170,1.31
186,2.73
207,2.73
230,1.31
272,2.73
332,1.95
366,1.31
368,1.31
379,1.31
405,1.31
412,1.31
415,1.31
416,1.31
460,1.31
462,1.31
464,2.83
466,4.10
468,2.73
491,2.83
511,1.31
512,1.31
538,2.73
552,2.73
597,1.31
636,4.19
648,1.31
Drops: Desert Mage - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
005,0.87
008,0.87
019,0.29
029,0.87
032,3.41
045,0.87
047,0.87
048,0.87
059,1.75
080,3.12
081,3.12
096,0.87
097,0.87
100,0.87
107,0.87
108,0.87
113,0.87
114,0.87
116,0.87
129,0.87
134,0.87
139,0.87
143,0.87
144,0.87
145,0.87
147,0.87
148,0.87
155,0.87
156,0.87
158,0.87
160,0.87
161,0.87
173,0.87
175,0.87
176,0.87
177,0.87
178,0.87
180,0.87
183,0.87
184,0.87
187,0.87
188,0.87
189,0.87
190,0.87
195,0.87
199,0.87
203,0.87
205,0.87
206,0.87
208,0.87
209,0.87
215,0.87
218,2.34
222,0.87
224,0.87
226,0.87
232,0.87
239,0.87
240,0.87
243,0.87
247,0.87
253,0.87
264,0.87
265,0.87
266,0.87
267,0.87
271,0.87
277,0.87
282,0.87
283,0.87
292,0.87
298,0.87
331,1.46
332,1.46
417,0.87
421,0.87
432,0.87
451,0.87
463,0.87
476,0.87
477,0.87
478,0.87
479,0.87
481,0.87
490,0.87
503,0.87
510,0.87
534,0.87
536,0.87
538,0.87
544,0.87
556,0.87
568,1.56
569,0.87
573,2.34
585,0.87
590,0.87
604,0.87
605,0.87
606,0.87
Drops: High Mage Martis - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
003,0.58
004,0.58
005,1.26
006,0.58
020,0.29
023,0.58
025,0.58
026,0.58
029,0.58
034,1.26
040,0.58
042,0.58
044,0.58
047,0.58
048,1.26
059,0.58
061,0.58
065,0.58
077,0.58
083,0.58
086,0.58
087,0.58
091,0.58
095,0.58
097,0.58
100,0.58
103,0.58
104,0.58
106,0.58
108,0.58
113,0.58
114,1.26
115,0.58
116,0.58
118,0.58
119,0.58
129,0.58
133,0.58
136,0.58
138,0.58
139,0.58
140,0.58
141,0.58
142,1.26
143,1.26
144,1.26
145,0.58
148,0.58
149,0.58
155,0.58
162,0.58
164,0.58
169,1.26
171,0.58
172,0.58
173,1.26
174,0.58
175,1.26
177,0.58
178,1.26
179,0.58
180,0.58
181,1.26
183,0.58
184,0.58
188,0.58
189,0.58
190,1.26
194,0.58
199,0.58
204,0.58
205,0.58
206,0.58
213,0.58
215,0.58
218,0.58
220,0.58
222,0.58
224,0.58
226,0.58
228,0.58
231,0.58
232,0.58
233,0.58
239,0.58
240,0.58
242,0.58
243,0.58
244,0.58
245,0.58
247,0.58
250,0.58
253,1.17
254,0.58
257,0.58
259,0.58
260,0.58
261,0.58
264,0.58
266,0.58
268,0.58
269,1.17
270,0.58
271,0.58
276,0.58
277,1.17
279,1.17
282,0.58
283,0.58
295,1.17
296,0.58
298,0.58
331,1.66
379,1.17
417,0.58
432,0.58
446,0.58
461,0.58
463,0.58
477,0.58
478,0.58
479,0.58
481,0.58
486,0.58
490,0.58
503,0.58
534,0.58
538,0.58
568,0.58
569,0.58
573,0.58
585,0.58
590,0.58
605,0.58
611,0.58
612,1.17
650,0.58
682,0.87
683,0.87
687,0.87
693,1.66
695,1.66
Drops: Meadow Mage - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
002,2.44
006,2.44
009,8.69
010,2.44
019,0.58
025,2.44
027,2.44
030,2.44
031,2.44
041,2.44
046,2.44
047,2.44
048,2.44
059,2.44
065,2.44
089,2.44
094,1.07
102,1.07
111,1.07
130,4.88
238,1.07
333,3.22
381,0.09
396,1.07
408,1.07
409,1.07
422,4.68
436,4.68
437,1.07
439,1.07
444,4.68
458,1.07
473,1.07
482,1.07
485,4.68
487,1.07
516,4.68
521,0.58
533,0.58
542,1.07
557,1.07
563,4.68
618,0.58
637,1.07
659,0.58
712,0.58
714,0.09
Drops: High Mage Kepura - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
003,3.90
004,1.95
005,3.90
010,1.95
012,1.95
015,1.95
019,0.29
023,3.90
026,3.90
031,1.95
034,3.90
042,1.95
068,1.95
073,1.90
074,1.90
077,3.80
084,1.90
088,1.90
091,3.80
093,1.95
122,1.95
126,1.90
168,1.95
200,1.95
213,1.90
286,1.90
296,1.95
298,1.95
333,1.46
376,1.90
379,3.80
400,1.90
403,1.90
413,1.90
423,1.90
441,1.90
464,1.90
468,1.90
491,1.90
508,1.90
513,1.90
528,1.90
577,1.90
638,1.90
650,1.90
Drops: Labyrinth Mage - B-POW, C-POW, D-POW, D-TEC, C-TEC, B-TEC (Original)
010,0.78
019,0.29
023,0.78
025,0.78
030,1.95
034,0.78
036,0.78
040,0.78
045,0.78
053,0.78
059,0.78
061,0.78
065,0.78
070,0.78
071,0.78
074,0.68
080,0.78
089,0.68
096,0.78
097,0.78
098,0.78
103,0.78
108,0.78
109,0.78
110,0.78
115,0.78
118,0.78
119,0.78
120,0.78
121,0.78
131,0.68
132,1.85
135,0.78
138,0.78
139,0.78
140,1.85
141,0.68
150,0.58
152,0.68
154,0.68
162,0.68
164,0.68
169,0.68
171,0.68
172,0.68
177,0.68
181,0.68
191,0.68
193,0.68
196,1.46
199,0.68
201,0.68
203,0.68
205,0.68
206,0.68
211,0.68
215,0.68
219,0.68
220,0.68
221,0.68
225,0.68
227,0.68
228,0.68
231,0.68
233,0.68
236,0.68
237,0.68
243,0.68
244,0.68
246,0.68
248,0.68
250,0.68
251,0.68
256,0.68
257,1.46
258,1.46
259,0.68
262,0.68
263,1.46
265,0.68
269,0.68
270,0.68
272,0.68
273,0.68
274,0.68
276,0.68
280,0.68
290,0.68
291,0.68
292,0.68
293,0.68
294,0.68
296,0.68
335,1.75
366,1.46
368,1.46
375,0.09
376,0.58
406,0.78
414,0.78
425,0.58
432,0.68
446,0.68
451,0.68
452,0.68
459,0.68
460,0.68
461,0.68
462,0.68
463,0.68
496,0.68
503,0.68
514,0.68
